RouteID,DriverID,Warehouse,Date,Delay,Running_Avg_Delay
R20,D44,W9,2026-04-08,5,1.5325779036827196
R20,D87,W4,2026-04-08,3,1.5325779036827196
R20,D17,W3,2026-04-08,5,1.5325779036827196
R20,D91,W16,2026-04-08,2,1.5325779036827196
R20,D9,W20,2026-04-08,2,1.5325779036827196
R20,D63,W3,2026-04-08,3,1.5325779036827196
R20,D13,W19,2026-04-08,2,1.5325779036827196
R20,D32,W4,2026-04-08,-1,1.5325779036827196
R20,D21,W12,2026-04-08,5,1.5325779036827196
R20,D78,W18,2026-04-09,0,1.5053191489361701
R20,D88,W4,2026-04-09,-2,1.5053191489361701
R20,D51,W19,2026-04-09,4,1.5053191489361701
R20,D60,W4,2026-04-09,-2,1.5053191489361701
R20,D82,W16,2026-04-09,5,1.5053191489361701
R20,D21,W10,2026-04-09,-2,1.5053191489361701
R20,D79,W10,2026-04-09,3,1.5053191489361701
R20,D40,W5,2026-04-09,2,1.5053191489361701
R20,D48,W19,2026-04-09,-1,1.5053191489361701
R20,D8,W17,2026-04-09,0,1.5053191489361701
R20,D50,W9,2026-04-09,5,1.5053191489361701
R20,D30,W15,2026-04-09,4,1.5053191489361701
R20,D95,W19,2026-04-09,4,1.5053191489361701
R20,D73,W18,2026-04-09,-1,1.5053191489361701
R20,D57,W13,2026-04-09,2,1.5053191489361701
R20,D75,W8,2026-04-09,-1,1.5053191489361701
R20,D70,W3,2026-04-09,3,1.5053191489361701
R20,D25,W15,2026-04-09,0,1.5053191489361701
R20,D42,W9,2026-04-09,0,1.5053191489361701
R20,D15,W9,2026-04-09,0,1.5053191489361701
R20,D38,W17,2026-04-09,-1,1.5053191489361701
R20,D20,W5,2026-04-09,3,1.5053191489361701
R20,D76,W11,2026-04-09,0,1.5053191489361701
R20,D6,W4,2026-04-10,4,1.5191815856777493
R20,D47,W9,2026-04-10,-2,1.5191815856777493
R20,D69,W6,2026-04-10,5,1.5191815856777493
R20,D73,W18,2026-04-10,0,1.5191815856777493
R20,D35,W2,2026-04-10,5,1.5191815856777493
R20,D16,W7,2026-04-10,0,1.5191815856777493
R20,D25,W11,2026-04-10,4,1.5191815856777493
R20,D43,W4,2026-04-10,5,1.5191815856777493
R20,D43,W20,2026-04-10,1,1.5191815856777493
R20,D39,W10,2026-04-10,0,1.5191815856777493
R20,D7,W8,2026-04-10,-2,1.5191815856777493
R20,D75,W16,2026-04-10,0,1.5191815856777493
R20,D72,W18,2026-04-10,3,1.5191815856777493
R20,D55,W13,2026-04-10,2,1.5191815856777493
R20,D53,W5,2026-04-10,3,1.5191815856777493
R20,D46,W9,2026-04-11,2,1.5320197044334976
R20,D100,W17,2026-04-11,0,1.5320197044334976
R20,D85,W15,2026-04-11,2,1.5320197044334976
R20,D76,W3,2026-04-11,2,1.5320197044334976
R20,D57,W17,2026-04-11,3,1.5320197044334976
R20,D41,W19,2026-04-11,3,1.5320197044334976
R20,D98,W2,2026-04-11,2,1.5320197044334976
R20,D19,W9,2026-04-11,-2,1.5320197044334976
R20,D21,W6,2026-04-11,4,1.5320197044334976
R20,D79,W17,2026-04-11,0,1.5320197044334976
R20,D70,W9,2026-04-11,3,1.5320197044334976
R20,D41,W4,2026-04-11,3,1.5320197044334976
R20,D100,W15,2026-04-11,5,1.5320197044334976
R20,D83,W19,2026-04-11,-1,1.5320197044334976
R20,D59,W6,2026-04-11,2,1.5320197044334976
R20,D14,W20,2026-04-12,0,1.5258215962441315
R20,D14,W17,2026-04-12,3,1.5258215962441315
R20,D71,W3,2026-04-12,-2,1.5258215962441315
R20,D77,W4,2026-04-12,-1,1.5258215962441315
R20,D89,W14,2026-04-12,5,1.5258215962441315
R20,D16,W13,2026-04-12,-2,1.5258215962441315
R20,D46,W18,2026-04-12,-2,1.5258215962441315
R20,D19,W10,2026-04-12,3,1.5258215962441315
R20,D33,W4,2026-04-12,5,1.5258215962441315
R20,D39,W7,2026-04-12,3,1.5258215962441315
R20,D76,W13,2026-04-12,3,1.5258215962441315
R20,D60,W15,2026-04-12,3,1.5258215962441315
R20,D32,W14,2026-04-12,-1,1.5258215962441315
R20,D67,W1,2026-04-12,5,1.5258215962441315
R20,D60,W3,2026-04-12,3,1.5258215962441315
R20,D75,W1,2026-04-12,-2,1.5258215962441315
R20,D45,W13,2026-04-12,-1,1.5258215962441315
R20,D59,W19,2026-04-12,4,1.5258215962441315
R20,D3,W11,2026-04-12,-2,1.5258215962441315
R20,D86,W20,2026-04-12,4,1.5258215962441315
R21,D50,W14,2026-03-14,3,1.7142857142857142
R21,D50,W1,2026-03-14,4,1.7142857142857142
R21,D1,W16,2026-03-14,-2,1.7142857142857142
R21,D10,W9,2026-03-14,4,1.7142857142857142
R21,D64,W13,2026-03-14,4,1.7142857142857142
R21,D92,W1,2026-03-14,-1,1.7142857142857142
R21,D58,W3,2026-03-14,2,1.7142857142857142
R21,D42,W12,2026-03-14,-2,1.7142857142857142
R21,D55,W6,2026-03-14,0,1.7142857142857142
R21,D38,W1,2026-03-14,2,1.7142857142857142
R21,D74,W18,2026-03-14,4,1.7142857142857142
R21,D54,W13,2026-03-14,0,1.7142857142857142
R21,D62,W1,2026-03-14,4,1.7142857142857142
R21,D41,W13,2026-03-14,2,1.7142857142857142
R21,D49,W2,2026-03-15,4,1.6428571428571428
R21,D7,W2,2026-03-15,2,1.6428571428571428
R21,D46,W3,2026-03-15,2,1.6428571428571428
R21,D22,W18,2026-03-15,2,1.6428571428571428
R21,D70,W1,2026-03-15,2,1.6428571428571428
R21,D67,W19,2026-03-15,1,1.6428571428571428
R21,D87,W3,2026-03-15,3,1.6428571428571428
R21,D8,W15,2026-03-15,2,1.6428571428571428
R21,D22,W11,2026-03-15,-2,1.6428571428571428
R21,D51,W10,2026-03-15,1,1.6428571428571428
R21,D59,W3,2026-03-15,2,1.6428571428571428
R21,D22,W12,2026-03-15,5,1.6428571428571428
R21,D65,W13,2026-03-15,-1,1.6428571428571428
R21,D38,W11,2026-03-15,-1,1.6428571428571428
R21,D77,W13,2026-03-16,5,1.5526315789473684
R21,D49,W18,2026-03-16,1,1.5526315789473684
R21,D27,W19,2026-03-16,4,1.5526315789473684
R21,D49,W10,2026-03-16,-2,1.5526315789473684
R21,D73,W3,2026-03-16,-2,1.5526315789473684
R21,D76,W10,2026-03-16,5,1.5526315789473684
R21,D79,W5,2026-03-16,-2,1.5526315789473684
R21,D8,W5,2026-03-16,2,1.5526315789473684
R21,D74,W6,2026-03-16,0,1.5526315789473684
R21,D15,W3,2026-03-16,2,1.5526315789473684
R21,D20,W17,2026-03-17,5,1.574468085106383
R21,D34,W12,2026-03-17,-1,1.574468085106383
R21,D39,W8,2026-03-17,4,1.574468085106383
R21,D66,W14,2026-03-17,-2,1.574468085106383
R21,D73,W3,2026-03-17,1,1.574468085106383
R21,D57,W18,2026-03-17,5,1.574468085106383
R21,D39,W5,2026-03-17,-1,1.574468085106383
R21,D31,W2,2026-03-17,2,1.574468085106383
R21,D96,W10,2026-03-17,2,1.574468085106383
R21,D16,W19,2026-03-18,0,1.6333333333333333
R21,D72,W17,2026-03-18,3,1.6333333333333333
R21,D33,W7,2026-03-18,1,1.6333333333333333
R21,D73,W16,2026-03-18,2,1.6333333333333333
R21,D10,W9,2026-03-18,0,1.6333333333333333
R21,D97,W12,2026-03-18,0,1.6333333333333333
R21,D49,W4,2026-03-18,4,1.6333333333333333
R21,D45,W1,2026-03-18,4,1.6333333333333333
R21,D81,W12,2026-03-18,2,1.6333333333333333
R21,D43,W9,2026-03-18,-2,1.6333333333333333
R21,D91,W7,2026-03-18,4,1.6333333333333333
R21,D50,W7,2026-03-18,4,1.6333333333333333
R21,D25,W16,2026-03-18,2,1.6333333333333333
R21,D43,W11,2026-03-19,5,1.6712328767123288
R21,D50,W4,2026-03-19,0,1.6712328767123288
R21,D48,W7,2026-03-19,3,1.6712328767123288
R21,D54,W15,2026-03-19,4,1.6712328767123288
R21,D97,W19,2026-03-19,1,1.6712328767123288
R21,D66,W5,2026-03-19,2,1.6712328767123288
R21,D20,W8,2026-03-19,3,1.6712328767123288
R21,D20,W3,2026-03-19,0,1.6712328767123288
R21,D10,W10,2026-03-19,-1,1.6712328767123288
R21,D2,W19,2026-03-19,4,1.6712328767123288
R21,D44,W4,2026-03-19,-2,1.6712328767123288
R21,D92,W15,2026-03-19,5,1.6712328767123288
R21,D28,W8,2026-03-19,0,1.6712328767123288
R21,D19,W16,2026-03-20,5,1.7586206896551724
R21,D75,W1,2026-03-20,3,1.7586206896551724
R21,D51,W10,2026-03-20,1,1.7586206896551724
R21,D40,W9,2026-03-20,1,1.7586206896551724
R21,D82,W8,2026-03-20,2,1.7586206896551724
R21,D31,W16,2026-03-20,0,1.7586206896551724
R21,D48,W6,2026-03-20,4,1.7586206896551724
R21,D71,W4,2026-03-20,-2,1.7586206896551724
R21,D40,W19,2026-03-20,4,1.7586206896551724
R21,D7,W9,2026-03-20,5,1.7586206896551724
R21,D63,W20,2026-03-20,-2,1.7586206896551724
R21,D54,W4,2026-03-20,5,1.7586206896551724
R21,D75,W1,2026-03-20,4,1.7586206896551724
R21,D37,W15,2026-03-20,1,1.7586206896551724
R21,D12,W1,2026-03-21,5,1.71
R21,D15,W14,2026-03-21,1,1.71
R21,D17,W16,2026-03-21,5,1.71
R21,D94,W17,2026-03-21,4,1.71
R21,D46,W11,2026-03-21,0,1.71
R21,D42,W13,2026-03-21,-1,1.71
R21,D63,W2,2026-03-21,4,1.71
R21,D15,W5,2026-03-21,-1,1.71
R21,D10,W15,2026-03-21,4,1.71
R21,D48,W2,2026-03-21,-2,1.71
R21,D44,W17,2026-03-21,-2,1.71
R21,D56,W14,2026-03-21,2,1.71
R21,D49,W6,2026-03-21,-1,1.71
R21,D22,W2,2026-03-22,-2,1.6517857142857142
R21,D25,W14,2026-03-22,2,1.6517857142857142
R21,D87,W8,2026-03-22,4,1.6517857142857142
R21,D49,W3,2026-03-22,-1,1.6517857142857142
R21,D46,W6,2026-03-22,1,1.6517857142857142
R21,D100,W1,2026-03-22,-1,1.6517857142857142
R21,D6,W20,2026-03-22,3,1.6517857142857142
R21,D21,W7,2026-03-22,3,1.6517857142857142
R21,D15,W12,2026-03-22,-2,1.6517857142857142
R21,D89,W18,2026-03-22,2,1.6517857142857142
R21,D92,W15,2026-03-22,1,1.6517857142857142
R21,D2,W1,2026-03-22,4,1.6517857142857142
R21,D93,W15,2026-03-23,-1,1.671875
R21,D28,W8,2026-03-23,0,1.671875
R21,D32,W7,2026-03-23,4,1.671875
R21,D97,W12,2026-03-23,3,1.671875
R21,D57,W2,2026-03-23,5,1.671875
R21,D48,W9,2026-03-23,-2,1.671875
R21,D94,W9,2026-03-23,-1,1.671875
R21,D55,W5,2026-03-23,2,1.671875
R21,D33,W6,2026-03-23,3,1.671875
R21,D80,W7,2026-03-23,1,1.671875
R21,D84,W8,2026-03-23,0,1.671875
R21,D34,W14,2026-03-23,3,1.671875
R21,D85,W15,2026-03-23,5,1.671875
R21,D94,W2,2026-03-23,1,1.671875
R21,D39,W17,2026-03-23,2,1.671875
R21,D15,W18,2026-03-23,4,1.671875
R21,D100,W15,2026-03-24,3,1.75177304964539
R21,D35,W17,2026-03-24,-1,1.75177304964539
R21,D61,W15,2026-03-24,3,1.75177304964539
R21,D58,W3,2026-03-24,5,1.75177304964539
R21,D90,W20,2026-03-24,4,1.75177304964539
R21,D55,W20,2026-03-24,0,1.75177304964539
R21,D14,W2,2026-03-24,5,1.75177304964539
R21,D31,W9,2026-03-24,4,1.75177304964539
R21,D11,W17,2026-03-24,2,1.75177304964539
R21,D14,W20,2026-03-24,3,1.75177304964539
R21,D50,W5,2026-03-24,1,1.75177304964539
R21,D98,W11,2026-03-24,2,1.75177304964539
R21,D30,W10,2026-03-24,2,1.75177304964539
R21,D79,W7,2026-03-25,-2,1.72
R21,D50,W16,2026-03-25,2,1.72
R21,D16,W14,2026-03-25,3,1.72
R21,D36,W20,2026-03-25,-2,1.72
R21,D45,W13,2026-03-25,5,1.72
R21,D95,W2,2026-03-25,-2,1.72
R21,D99,W8,2026-03-25,3,1.72
R21,D22,W19,2026-03-25,3,1.72
R21,D72,W10,2026-03-25,1,1.72
R21,D77,W3,2026-03-26,3,1.7073170731707317
R21,D27,W6,2026-03-26,1,1.7073170731707317
R21,D79,W10,2026-03-26,-1,1.7073170731707317
R21,D48,W18,2026-03-26,2,1.7073170731707317
R21,D15,W13,2026-03-26,2,1.7073170731707317
R21,D2,W1,2026-03-26,2,1.7073170731707317
R21,D69,W2,2026-03-26,3,1.7073170731707317
R21,D28,W13,2026-03-26,3,1.7073170731707317
R21,D72,W10,2026-03-26,0,1.7073170731707317
R21,D76,W20,2026-03-26,-2,1.7073170731707317
R21,D48,W1,2026-03-26,0,1.7073170731707317
R21,D27,W9,2026-03-26,4,1.7073170731707317
R21,D6,W14,2026-03-26,0,1.7073170731707317
R21,D28,W7,2026-03-26,5,1.7073170731707317
R21,D67,W15,2026-03-27,1,1.6758241758241759
R21,D15,W20,2026-03-27,5,1.6758241758241759
R21,D24,W11,2026-03-27,-1,1.6758241758241759
R21,D15,W12,2026-03-27,-1,1.6758241758241759
R21,D100,W7,2026-03-27,-2,1.6758241758241759
R21,D56,W2,2026-03-27,3,1.6758241758241759
R21,D100,W12,2026-03-27,1,1.6758241758241759
R21,D53,W1,2026-03-27,5,1.6758241758241759
R21,D79,W7,2026-03-27,0,1.6758241758241759
R21,D66,W1,2026-03-27,3,1.6758241758241759
R21,D56,W7,2026-03-27,-2,1.6758241758241759
R21,D91,W11,2026-03-27,2,1.6758241758241759
R21,D4,W8,2026-03-27,-2,1.6758241758241759
R21,D88,W2,2026-03-27,3,1.6758241758241759
R21,D35,W12,2026-03-27,1,1.6758241758241759
R21,D18,W15,2026-03-27,3,1.6758241758241759
R21,D86,W6,2026-03-27,4,1.6758241758241759
R21,D53,W7,2026-03-27,2,1.6758241758241759
R21,D57,W20,2026-03-28,4,1.6464646464646464
R21,D76,W17,2026-03-28,-1,1.6464646464646464
R21,D22,W9,2026-03-28,2,1.6464646464646464
R21,D29,W11,2026-03-28,4,1.6464646464646464
R21,D50,W9,2026-03-28,4,1.6464646464646464
R21,D64,W19,2026-03-28,-2,1.6464646464646464
R21,D67,W17,2026-03-28,0,1.6464646464646464
R21,D57,W19,2026-03-28,1,1.6464646464646464
R21,D27,W13,2026-03-28,2,1.6464646464646464
R21,D89,W14,2026-03-28,-1,1.6464646464646464
R21,D90,W13,2026-03-28,-1,1.6464646464646464
R21,D57,W13,2026-03-28,-1,1.6464646464646464
R21,D99,W17,2026-03-28,3,1.6464646464646464
R21,D59,W8,2026-03-28,5,1.6464646464646464
R21,D3,W3,2026-03-28,4,1.6464646464646464
R21,D55,W4,2026-03-28,-2,1.6464646464646464
R21,D73,W1,2026-03-29,2,1.617117117117117
R21,D40,W1,2026-03-29,-2,1.617117117117117
R21,D89,W8,2026-03-29,-1,1.617117117117117
R21,D86,W11,2026-03-29,4,1.617117117117117
R21,D31,W10,2026-03-29,3,1.617117117117117
R21,D29,W2,2026-03-29,0,1.617117117117117
R21,D3,W3,2026-03-29,1,1.617117117117117
R21,D44,W20,2026-03-29,2,1.617117117117117
R21,D32,W9,2026-03-29,1,1.617117117117117
R21,D41,W11,2026-03-29,4,1.617117117117117
R21,D3,W17,2026-03-29,5,1.617117117117117
R21,D63,W8,2026-03-29,1,1.617117117117117
R21,D71,W3,2026-03-29,4,1.617117117117117
R21,D18,W7,2026-03-29,-1,1.617117117117117
R21,D37,W4,2026-03-29,2,1.617117117117117
R21,D90,W8,2026-03-29,-2,1.617117117117117
R21,D72,W3,2026-03-29,4,1.617117117117117
R21,D43,W10,2026-03-29,2,1.617117117117117
R21,D86,W19,2026-03-29,5,1.617117117117117
R21,D35,W2,2026-03-29,1,1.617117117117117
R21,D33,W17,2026-03-29,-2,1.617117117117117
R21,D88,W10,2026-03-29,3,1.617117117117117
R21,D85,W11,2026-03-29,-2,1.617117117117117
R21,D85,W12,2026-03-29,-1,1.617117117117117
R21,D96,W5,2026-03-30,5,1.6398305084745763
R21,D14,W12,2026-03-30,4,1.6398305084745763
R21,D67,W5,2026-03-30,2,1.6398305084745763
R21,D51,W13,2026-03-30,5,1.6398305084745763
R21,D95,W7,2026-03-30,-1,1.6398305084745763
R21,D28,W3,2026-03-30,5,1.6398305084745763
R21,D90,W11,2026-03-30,4,1.6398305084745763
R21,D11,W8,2026-03-30,2,1.6398305084745763
R21,D14,W20,2026-03-30,2,1.6398305084745763
R21,D43,W6,2026-03-30,0,1.6398305084745763
R21,D92,W6,2026-03-30,3,1.6398305084745763
R21,D14,W20,2026-03-30,-2,1.6398305084745763
R21,D54,W20,2026-03-30,1,1.6398305084745763
R21,D33,W4,2026-03-30,-2,1.6398305084745763
R21,D72,W20,2026-03-31,-2,1.611336032388664
R21,D46,W9,2026-03-31,-1,1.611336032388664
R21,D94,W10,2026-03-31,2,1.611336032388664
R21,D93,W15,2026-03-31,5,1.611336032388664
R21,D52,W17,2026-03-31,3,1.611336032388664
R21,D90,W13,2026-03-31,-1,1.611336032388664
R21,D42,W15,2026-03-31,-1,1.611336032388664
R21,D98,W13,2026-03-31,2,1.611336032388664
R21,D86,W18,2026-03-31,2,1.611336032388664
R21,D30,W14,2026-03-31,1,1.611336032388664
R21,D81,W15,2026-03-31,1,1.611336032388664
R21,D59,W2,2026-04-01,0,1.5757575757575757
R21,D12,W6,2026-04-01,-1,1.5757575757575757
R21,D77,W17,2026-04-01,3,1.5757575757575757
R21,D11,W2,2026-04-01,-2,1.5757575757575757
R21,D69,W18,2026-04-01,-1,1.5757575757575757
R21,D10,W14,2026-04-01,0,1.5757575757575757
R21,D28,W10,2026-04-01,3,1.5757575757575757
R21,D59,W13,2026-04-01,-1,1.5757575757575757
R21,D5,W15,2026-04-01,5,1.5757575757575757
R21,D68,W20,2026-04-01,5,1.5757575757575757
R21,D48,W1,2026-04-01,2,1.5757575757575757
R21,D15,W18,2026-04-01,4,1.5757575757575757
R21,D58,W12,2026-04-01,-2,1.5757575757575757
R21,D97,W19,2026-04-01,2,1.5757575757575757
R21,D86,W15,2026-04-01,5,1.5757575757575757
R21,D94,W18,2026-04-01,-2,1.5757575757575757
R21,D44,W17,2026-04-01,-2,1.5757575757575757
R21,D2,W17,2026-04-02,2,1.594306049822064
R21,D15,W14,2026-04-02,2,1.594306049822064
R21,D26,W19,2026-04-02,0,1.594306049822064
R21,D24,W12,2026-04-02,4,1.594306049822064
R21,D29,W12,2026-04-02,2,1.594306049822064
R21,D68,W6,2026-04-02,2,1.594306049822064
R21,D17,W19,2026-04-02,4,1.594306049822064
R21,D47,W6,2026-04-02,-2,1.594306049822064
R21,D21,W3,2026-04-02,2,1.594306049822064
R21,D41,W18,2026-04-02,3,1.594306049822064
R21,D55,W3,2026-04-02,3,1.594306049822064
R21,D94,W7,2026-04-02,5,1.594306049822064
R21,D19,W13,2026-04-02,1,1.594306049822064
R21,D58,W20,2026-04-02,1,1.594306049822064
R21,D15,W16,2026-04-02,4,1.594306049822064
R21,D78,W8,2026-04-02,-2,1.594306049822064
R21,D24,W19,2026-04-02,1,1.594306049822064
R21,D13,W16,2026-04-03,5,1.604026845637584
R21,D16,W6,2026-04-03,-1,1.604026845637584
R21,D83,W6,2026-04-03,4,1.604026845637584
R21,D87,W17,2026-04-03,-1,1.604026845637584
R21,D79,W12,2026-04-03,-1,1.604026845637584
R21,D54,W18,2026-04-03,1,1.604026845637584
R21,D94,W19,2026-04-03,1,1.604026845637584
R21,D5,W1,2026-04-03,3,1.604026845637584
R21,D14,W6,2026-04-03,5,1.604026845637584
R21,D6,W4,2026-04-03,2,1.604026845637584
R21,D57,W2,2026-04-03,1,1.604026845637584
R21,D55,W13,2026-04-03,0,1.604026845637584
R21,D72,W16,2026-04-03,0,1.604026845637584
R21,D63,W18,2026-04-03,5,1.604026845637584
R21,D78,W1,2026-04-03,3,1.604026845637584
R21,D85,W12,2026-04-03,-2,1.604026845637584
R21,D24,W18,2026-04-03,5,1.604026845637584
R21,D39,W9,2026-04-04,0,1.5967213114754097
R21,D7,W14,2026-04-04,5,1.5967213114754097
R21,D61,W8,2026-04-04,4,1.5967213114754097
R21,D37,W18,2026-04-04,-2,1.5967213114754097
R21,D78,W14,2026-04-04,-1,1.5967213114754097
R21,D33,W15,2026-04-04,1,1.5967213114754097
R21,D74,W5,2026-04-04,2,1.5967213114754097
R21,D78,W12,2026-04-05,1,1.5873015873015872
R21,D24,W5,2026-04-05,4,1.5873015873015872
R21,D80,W15,2026-04-05,-1,1.5873015873015872
R21,D7,W14,2026-04-05,-2,1.5873015873015872
R21,D38,W5,2026-04-05,5,1.5873015873015872
R21,D70,W7,2026-04-05,-2,1.5873015873015872
R21,D21,W3,2026-04-05,2,1.5873015873015872
R21,D38,W2,2026-04-05,2,1.5873015873015872
R21,D99,W14,2026-04-05,4,1.5873015873015872
R21,D99,W16,2026-04-05,0,1.5873015873015872
R21,D71,W11,2026-04-06,4,1.607250755287009
R21,D48,W20,2026-04-06,3,1.607250755287009
R21,D35,W19,2026-04-06,1,1.607250755287009
R21,D36,W1,2026-04-06,4,1.607250755287009
R21,D52,W6,2026-04-06,-1,1.607250755287009
R21,D22,W18,2026-04-06,5,1.607250755287009
R21,D88,W2,2026-04-06,1,1.607250755287009
R21,D6,W14,2026-04-06,2,1.607250755287009
R21,D6,W8,2026-04-06,-2,1.607250755287009
R21,D68,W8,2026-04-06,-1,1.607250755287009
R21,D93,W13,2026-04-06,1,1.607250755287009
R21,D90,W1,2026-04-06,3,1.607250755287009
R21,D15,W7,2026-04-06,5,1.607250755287009
R21,D17,W18,2026-04-06,3,1.607250755287009
R21,D81,W8,2026-04-06,5,1.607250755287009
R21,D4,W4,2026-04-06,-1,1.607250755287009
R21,D22,W15,2026-04-07,4,1.6340057636887608
R21,D48,W16,2026-04-07,-1,1.6340057636887608
R21,D11,W1,2026-04-07,3,1.6340057636887608
R21,D96,W8,2026-04-07,0,1.6340057636887608
R21,D5,W20,2026-04-07,-2,1.6340057636887608
R21,D3,W20,2026-04-07,1,1.6340057636887608
R21,D68,W3,2026-04-07,5,1.6340057636887608
R21,D78,W14,2026-04-07,1,1.6340057636887608
R21,D68,W2,2026-04-07,5,1.6340057636887608
R21,D52,W20,2026-04-07,2,1.6340057636887608
R21,D98,W8,2026-04-07,0,1.6340057636887608
R21,D82,W16,2026-04-07,4,1.6340057636887608
R21,D74,W5,2026-04-07,3,1.6340057636887608
R21,D6,W4,2026-04-07,2,1.6340057636887608
R21,D98,W15,2026-04-07,4,1.6340057636887608
R21,D99,W9,2026-04-07,4,1.6340057636887608
R21,D78,W6,2026-04-08,0,1.6424581005586592
R21,D42,W11,2026-04-08,5,1.6424581005586592
R21,D36,W9,2026-04-08,2,1.6424581005586592
R21,D17,W16,2026-04-08,0,1.6424581005586592
R21,D76,W1,2026-04-08,0,1.6424581005586592
R21,D59,W11,2026-04-08,5,1.6424581005586592
R21,D36,W16,2026-04-08,2,1.6424581005586592
R21,D13,W6,2026-04-08,3,1.6424581005586592
R21,D70,W2,2026-04-08,2,1.6424581005586592
R21,D37,W18,2026-04-08,-2,1.6424581005586592
R21,D34,W8,2026-04-08,4,1.6424581005586592
R21,D27,W14,2026-04-09,2,1.650273224043716
R21,D53,W8,2026-04-09,4,1.650273224043716
R21,D19,W20,2026-04-09,2,1.650273224043716
R21,D25,W19,2026-04-09,-1,1.650273224043716
R21,D24,W2,2026-04-09,5,1.650273224043716
R21,D45,W15,2026-04-09,2,1.650273224043716
R21,D6,W20,2026-04-09,-2,1.650273224043716
R21,D40,W20,2026-04-09,4,1.650273224043716
R21,D13,W14,2026-04-10,1,1.641711229946524
R21,D18,W2,2026-04-10,-1,1.641711229946524
R21,D67,W5,2026-04-10,-1,1.641711229946524
R21,D89,W1,2026-04-10,5,1.641711229946524
R21,D86,W17,2026-04-10,2,1.641711229946524
R21,D90,W15,2026-04-10,-1,1.641711229946524
R21,D77,W2,2026-04-10,4,1.641711229946524
R21,D96,W2,2026-04-10,1,1.641711229946524
R21,D42,W3,2026-04-11,4,1.6512820512820512
R21,D90,W3,2026-04-11,5,1.6512820512820512
R21,D17,W1,2026-04-11,3,1.6512820512820512
R21,D59,W5,2026-04-11,0,1.6512820512820512
R21,D60,W3,2026-04-11,5,1.6512820512820512
R21,D42,W5,2026-04-11,-1,1.6512820512820512
R21,D73,W14,2026-04-11,-2,1.6512820512820512
R21,D78,W9,2026-04-11,2,1.6512820512820512
R21,D83,W8,2026-04-11,2,1.6512820512820512
R21,D44,W6,2026-04-11,2,1.6512820512820512
R21,D96,W8,2026-04-11,4,1.6512820512820512
R21,D38,W8,2026-04-11,3,1.6512820512820512
R21,D46,W17,2026-04-11,2,1.6512820512820512
R21,D84,W10,2026-04-11,5,1.6512820512820512
R21,D82,W5,2026-04-11,-2,1.6512820512820512
R21,D24,W12,2026-04-11,-2,1.6512820512820512
R21,D8,W2,2026-04-12,-1,1.6527093596059113
R21,D97,W20,2026-04-12,-1,1.6527093596059113
R21,D4,W6,2026-04-12,5,1.6527093596059113
R21,D48,W19,2026-04-12,-1,1.6527093596059113
R21,D91,W1,2026-04-12,5,1.6527093596059113
R21,D37,W11,2026-04-12,0,1.6527093596059113
R21,D100,W19,2026-04-12,3,1.6527093596059113
R21,D66,W16,2026-04-12,5,1.6527093596059113
R21,D23,W15,2026-04-12,1,1.6527093596059113
R21,D84,W6,2026-04-12,-2,1.6527093596059113
R21,D30,W2,2026-04-12,0,1.6527093596059113
R21,D84,W8,2026-04-12,4,1.6527093596059113
R21,D95,W14,2026-04-12,2,1.6527093596059113
R21,D33,W12,2026-04-12,1,1.6527093596059113
R21,D96,W5,2026-04-12,3,1.6527093596059113
R21,D89,W16,2026-04-12,3,1.6527093596059113
R22,D52,W6,2026-03-14,5,2.4
R22,D24,W17,2026-03-14,2,2.4
R22,D76,W13,2026-03-14,-1,2.4
R22,D18,W11,2026-03-14,3,2.4
R22,D73,W17,2026-03-14,5,2.4
R22,D18,W20,2026-03-14,-2,2.4
R22,D88,W14,2026-03-14,5,2.4
R22,D61,W5,2026-03-14,3,2.4
R22,D99,W16,2026-03-14,4,2.4
R22,D85,W19,2026-03-14,1,2.4
R22,D53,W15,2026-03-14,2,2.4
R22,D97,W12,2026-03-14,2,2.4
R22,D6,W15,2026-03-14,4,2.4
R22,D70,W7,2026-03-14,-2,2.4
R22,D82,W7,2026-03-14,5,2.4
R22,D46,W8,2026-03-15,4,1.4827586206896552
R22,D68,W16,2026-03-15,-1,1.4827586206896552
R22,D35,W17,2026-03-15,4,1.4827586206896552
R22,D73,W9,2026-03-15,0,1.4827586206896552
R22,D80,W6,2026-03-15,-1,1.4827586206896552
R22,D63,W20,2026-03-15,-1,1.4827586206896552
R22,D52,W6,2026-03-15,0,1.4827586206896552
R22,D61,W12,2026-03-15,3,1.4827586206896552
R22,D53,W5,2026-03-15,-2,1.4827586206896552
R22,D52,W8,2026-03-15,0,1.4827586206896552
R22,D98,W1,2026-03-15,-1,1.4827586206896552
R22,D68,W12,2026-03-15,1,1.4827586206896552
R22,D87,W2,2026-03-15,-1,1.4827586206896552
R22,D45,W7,2026-03-15,2,1.4827586206896552
R22,D35,W1,2026-03-16,-2,1.441860465116279
R22,D3,W17,2026-03-16,-2,1.441860465116279
R22,D90,W20,2026-03-16,1,1.441860465116279
R22,D90,W7,2026-03-16,3,1.441860465116279
R22,D6,W3,2026-03-16,1,1.441860465116279
R22,D40,W13,2026-03-16,2,1.441860465116279
R22,D85,W10,2026-03-16,4,1.441860465116279
R22,D61,W16,2026-03-16,-2,1.441860465116279
R22,D38,W2,2026-03-16,-1,1.441860465116279
